"subject","block","exposures","response","RT"
16,7,-1,"m",989
16,7,1,"m",1085
16,7,0,"z",2744
16,7,0,"z",3145
16,7,0,"z",4703
16,7,3,"z",1914
16,7,-1,"z",2284
16,7,0,"m",3455
16,7,0,"z",3568
16,7,0,"m",2122
16,7,0,"m",2847
16,7,2,"z",3022
16,7,4,"z",3258
16,7,-1,"m",2832
16,8,3,"z",4776
16,8,-1,"z",1334
16,8,0,"z",3389
16,8,0,"m",918
16,8,1,"z",1499
16,8,4,"z",838
16,8,0,"z",1346
16,8,0,"m",1231
16,8,0,"m",2229
16,8,-1,"z",1612
16,8,0,"m",877
16,8,-1,"m",1513
16,8,-1,"z",1188
16,8,2,"z",1568
16,8,0,"z",3111
16,8,0,"z",948
16,9,-1,"m",4583
16,9,-1,"z",2740
16,9,0,"m",3730
16,9,0,"m",2027
16,9,2,"z",1274
16,9,-1,"m",8261
16,9,4,"z",1144
16,9,0,"m",1401
16,9,0,"z",2384
16,9,0,"z",1254
16,9,0,"z",2105
16,9,1,"m",1872
16,9,3,"m",1421
16,9,-1,"z",4380
16,9,0,"z",12132
16,9,0,"z",2277
16,10,4,"z",1977
16,10,0,"m",1031
16,10,0,"z",1474
16,10,0,"m",1932
16,10,1,"z",2838
16,10,0,"z",721
16,10,-1,"z",1744
16,10,0,"z",3345
16,10,0,"m",4194
16,10,-1,"z",4885
16,10,-1,"z",1283
16,10,3,"z",6979
16,10,2,"m",5480
16,10,0,"z",1911
16,10,-1,"m",1115
16,10,0,"m",847
16,11,2,"m",7706
16,11,4,"z",3744
16,11,0,"m",3697
16,11,0,"m",1206
16,11,0,"z",721
16,11,-1,"z",854
16,11,0,"z",4812
16,11,1,"m",1223
16,11,-1,"z",1273
16,11,0,"m",1176
16,11,0,"m",1233
16,11,-1,"m",7963
16,11,0,"m",897
16,11,-1,"z",901
16,11,3,"z",924
16,11,0,"z",2136
16,12,0,"m",6933
16,12,1,"m",954
16,12,-1,"z",1356
16,12,-1,"z",921
16,12,4,"z",934
16,12,0,"m",1523
16,12,0,"m",2333
16,12,0,"m",9320
16,12,3,"z",1009
16,12,2,"m",3526
16,12,0,"m",2045
16,12,-1,"m",976
16,12,0,"m",1721
16,12,0,"m",3495
16,12,0,"m",1379
16,12,-1,"z",1646
16,13,0,"m",3559
16,13,0,"m",1301
16,13,0,"z",1484
16,13,2,"m",1802
16,13,-1,"m",2547
16,13,3,"z",2286
16,13,0,"z",2472
16,13,1,"z",1004
16,13,-1,"z",1413
16,13,-1,"z",1452
16,13,0,"m",1734
16,13,4,"z",2195
16,13,0,"z",1074
16,13,-1,"z",1195
16,13,0,"m",2272
16,13,0,"m",2069
16,14,-1,"z",5158
16,14,-1,"m",3558
16,14,0,"z",3291
16,14,0,"m",4786
16,14,0,"z",1700
16,14,0,"m",4853
16,14,2,"m",11289
16,14,-1,"m",2949
16,14,0,"m",3007
16,14,0,"m",4378
16,14,0,"m",3642
16,14,4,"z",1496
16,14,1,"m",17297
16,14,3,"z",2495
16,14,0,"z",25456
16,14,-1,"z",2196
16,15,3,"z",2823
16,15,4,"z",3103
16,15,-1,"m",1783
16,15,0,"m",2367
16,15,0,"m",2434
16,15,0,"m",3033
16,15,0,"z",4633
16,15,0,"z",6861
16,15,2,"z",8449
16,15,-1,"m",2705
16,15,-1,"z",1728
16,15,0,"z",2177
16,15,1,"z",2521
16,15,0,"m",7787
16,15,-1,"z",2218
16,15,0,"z",2782
16,16,0,"m",4279
16,16,2,"z",1051
16,16,0,"z",779
16,16,4,"m",4069
16,16,-1,"z",3566
16,16,0,"m",1317
16,16,0,"z",1625
16,16,3,"z",2688
16,16,-1,"z",959
16,16,0,"m",1282
16,16,1,"z",1212
16,16,0,"m",1171
16,16,0,"z",1814
16,16,0,"m",18698
16,16,-1,"z",2327
16,16,-1,"z",7268
16,17,0,"m",6158
16,17,-1,"z",1817
16,17,-1,"z",821
16,17,0,"m",1776
16,17,3,"m",2395
16,17,-1,"z",2996
16,17,-1,"z",812
16,17,0,"z",2199
16,17,4,"z",2385
16,17,2,"m",2379
16,17,1,"m",2122
16,17,0,"m",3473
16,17,0,"m",2261
16,17,0,"z",1381
16,17,0,"z",3024
16,17,0,"m",1795
16,18,0,"m",6705
16,18,-1,"z",7926
16,18,0,"z",5836
16,18,-1,"z",3027
16,18,0,"m",2802
16,18,-1,"m",4921
16,18,0,"m",3303
16,18,0,"z",4040
16,18,1,"m",2899
16,18,-1,"z",2404
16,18,3,"m",2500
16,18,0,"m",4239
16,18,0,"z",9748
16,18,0,"m",5760
16,18,4,"z",13583
16,18,2,"m",6841
16,19,-1,"z",2573
16,19,0,"z",1161
16,19,2,"z",1097
16,19,-1,"m",1118
16,19,3,"z",2753
16,19,1,"z",1488
16,19,0,"m",753
16,19,0,"z",3531
16,19,-1,"m",1596
16,19,4,"m",1261
16,19,0,"m",3400
16,19,0,"z",1215
16,19,0,"m",1289
16,19,0,"m",934
16,19,-1,"m",1531
16,19,0,"z",2216
16,20,2,"z",2870
16,20,0,"m",1285
16,20,-1,"z",1254
16,20,0,"z",1133
16,20,0,"z",1724
16,20,-1,"m",3736
16,20,-1,"m",1249
16,20,1,"m",1318
16,20,0,"z",1379
16,20,0,"z",1540
16,20,0,"z",1536
16,20,4,"z",1988
16,20,0,"m",2512
16,20,3,"z",885
16,20,-1,"m",1502
16,20,0,"z",1042
17,0,0,"z",1414
17,0,-1,"z",2374
17,0,-1,"z",2039
17,0,0,"m",656
17,0,0,"z",1084
17,0,0,"m",1368
17,0,1,"z",1060
17,0,2,"z",1000
17,0,0,"m",869
17,0,4,"z",3229
17,0,0,"m",2352
17,0,0,"m",1400
17,0,-1,"z",764
17,0,3,"z",1443
17,0,0,"m",784
17,0,-1,"z",844
17,1,0,"z",2461
17,1,-1,"z",1758
17,1,0,"m",6929
17,1,-1,"z",934
17,1,-1,"z",2213
17,1,0,"m",1453
17,1,2,"m",699
17,1,-1,"z",782
17,1,0,"z",825
17,1,0,"m",784
17,1,0,"m",718
17,1,1,"z",1771
17,1,0,"z",3679
17,1,4,"z",1056
17,1,0,"m",1667
17,1,3,"m",1113
17,2,4,"z",1257
17,2,3,"z",1450
17,2,0,"m",1330
17,2,0,"m",1917
17,2,-1,"m",623
17,2,-1,"z",624
17,2,0,"m",1210
17,2,0,"z",1530
17,2,-1,"z",1526
17,2,0,"z",1576
17,2,0,"m",2424
17,2,2,"m",3456
17,2,-1,"z",757
17,2,1,"m",620
17,2,0,"z",1184
17,2,0,"m",1116
17,3,0,"m",1919
17,3,-1,"z",1039
17,3,-1,"z",1159
17,3,0,"z",1163
17,3,-1,"z",785
17,3,1,"m",2803
17,3,2,"z",668
17,3,0,"m",1144
17,3,-1,"z",2055
17,3,4,"z",810
17,3,0,"m",967
17,3,0,"m",1872
17,3,0,"z",1047
17,3,0,"m",2190
17,3,0,"z",627
17,3,3,"z",749
17,4,2,"z",706
17,4,0,"z",1962
17,4,0,"m",641
17,4,0,"m",793
17,4,1,"m",4990
17,4,0,"m",1668
17,4,0,"z",956
17,4,0,"m",857
17,4,-1,"z",7183
17,4,-1,"m",1407
17,4,0,"m",1259
17,4,0,"m",676
17,4,-1,"m",1581
17,4,4,"z",603
17,4,-1,"m",1048
17,4,3,"z",844
17,5,3,"z",2469
17,5,0,"m",4497
17,5,0,"m",1284
17,5,-1,"m",1186
17,5,0,"m",1287
17,5,1,"m",3695
17,5,-1,"z",903
17,5,0,"m",824
17,5,4,"z",844
17,5,-1,"m",2527
17,5,0,"m",1266
17,5,0,"m",738
17,5,0,"m",1187
17,5,-1,"z",1098
17,5,0,"m",809
17,5,2,"z",2349
17,6,0,"m",1926
17,6,2,"z",828
17,6,-1,"z",1383
17,6,0,"m",2685
17,6,1,"z",1674
17,6,0,"m",1070
17,6,-1,"m",4218
17,6,-1,"z",1109
17,6,0,"m",1570
17,6,0,"m",1271
17,6,0,"m",1106
17,6,4,"z",512
17,6,-1,"z",886
17,6,0,"m",1342
17,6,0,"m",1745
17,6,3,"z",1161
17,7,0,"m",2474
17,7,-1,"z",1634
17,7,-1,"z",1871
17,7,1,"z",776
17,7,0,"m",1036
17,7,0,"m",2234
17,7,0,"m",1970
17,7,3,"z",762
17,7,-1,"z",1048
17,7,0,"m",723
17,7,0,"m",1133
17,7,0,"m",677
17,7,0,"m",1150
17,7,2,"z",870
17,7,4,"z",770
17,7,-1,"z",1197
17,8,3,"z",1202
17,8,-1,"z",865
17,8,0,"m",1510
17,8,0,"m",1067
17,8,1,"z",2276
17,8,4,"z",607
17,8,0,"z",950
17,8,0,"m",833
17,8,0,"m",973
17,8,-1,"m",571
17,8,0,"m",1568
17,8,-1,"z",947
17,8,-1,"z",1435
17,8,2,"z",1243
17,8,0,"m",1320
17,8,0,"m",960
17,9,-1,"z",2281
17,9,-1,"z",914
17,9,0,"m",835
17,9,0,"m",1060
17,9,2,"z",820
17,9,-1,"m",1403
17,9,4,"z",1224
17,9,0,"m",745
17,9,0,"z",2554
17,9,0,"m",2268
17,9,0,"m",1710
17,9,1,"z",3075
17,9,3,"z",638
17,9,-1,"m",2236
17,9,0,"m",1139
17,9,0,"z",855
17,10,4,"z",2254
17,10,0,"m",1538
17,10,0,"m",762
17,10,0,"m",1206
17,10,1,"m",1043
17,10,0,"m",702
17,10,-1,"m",776
17,10,0,"z",2029
17,10,0,"m",679
17,10,-1,"m",1139
17,10,-1,"m",1082
17,10,3,"z",546
17,10,2,"m",865
17,10,0,"m",1064
17,10,-1,"m",616
17,10,0,"z",1619
17,11,2,"z",1186
17,11,4,"z",1279
17,11,0,"m",2133
17,11,0,"m",563
17,11,0,"m",723
17,11,-1,"m",970
17,11,0,"m",956
17,11,1,"z",2401
17,11,-1,"m",1064
17,11,0,"z",1520
17,11,0,"m",2061
17,11,-1,"m",1464
17,11,0,"m",1323
17,11,-1,"z",920
17,11,3,"z",1919
17,11,0,"m",1945
17,12,0,"z",2949
17,12,1,"m",3717
17,12,-1,"z",774
17,12,-1,"z",2422
17,12,4,"z",698
17,12,0,"m",750
17,12,0,"m",1072
17,12,0,"m",2671
17,12,3,"m",871
17,12,2,"z",518
17,12,0,"z",692
17,12,-1,"m",550
17,12,0,"m",3164
17,12,0,"z",1255
17,12,0,"m",2435
17,12,-1,"z",1216
17,13,0,"m",2365
17,13,0,"m",2385
17,13,0,"m",1864
17,13,2,"z",986
17,13,-1,"m",1062
17,13,3,"m",813
17,13,0,"m",1063
17,13,1,"z",1204
17,13,-1,"z",856
17,13,-1,"z",1233
17,13,0,"m",1034
17,13,4,"z",2324
17,13,0,"m",943
17,13,-1,"z",997
17,13,0,"m",692
17,13,0,"m",1362
17,14,-1,"m",2376
17,14,-1,"z",572
17,14,0,"m",1281
17,14,0,"m",3460
17,14,0,"m",1632
17,14,0,"m",1957
17,14,2,"z",1703
17,14,-1,"z",3906
17,14,0,"m",1685
17,14,0,"m",3219
17,14,0,"m",1759
17,14,4,"m",1952
17,14,1,"z",1662
17,14,3,"z",1130
17,14,0,"z",1591
17,14,-1,"z",2060
17,15,3,"z",2138
17,15,4,"z",1183
17,15,-1,"m",937
17,15,0,"m",6200
17,15,0,"m",2057
17,15,0,"z",2422
17,15,0,"m",872
17,15,0,"z",1737
17,15,2,"z",1045
17,15,-1,"z",2841
17,15,-1,"m",1409
17,15,0,"m",1176
17,15,1,"z",1736
17,15,0,"m",2897
17,15,-1,"m",1395
17,15,0,"m",2650
17,16,0,"m",2463
17,16,2,"m",6335
17,16,0,"m",811
17,16,4,"z",1262
17,16,-1,"m",2534
17,16,0,"z",2269
17,16,0,"z",1185
17,16,3,"m",1804
17,16,-1,"m",1063
17,16,0,"m",2440
17,16,1,"z",1411
17,16,0,"m",1524
17,16,0,"m",1432
17,16,0,"m",1094
17,16,-1,"z",773
17,16,-1,"z",995
17,17,0,"z",1810
17,17,-1,"z",5090
17,17,-1,"m",814
17,17,0,"m",753
17,17,3,"z",1549
17,17,-1,"m",806
17,17,-1,"z",768
17,17,0,"m",764
17,17,4,"z",942
17,17,2,"m",1082
17,17,1,"m",1362
17,17,0,"m",735
17,17,0,"m",908
17,17,0,"m",1199
17,17,0,"m",641
17,17,0,"m",1354
17,18,0,"z",7900
17,18,-1,"m",1856
17,18,0,"m",776
17,18,-1,"m",1893
17,18,0,"m",710
17,18,-1,"m",1986
17,18,0,"z",3376
17,18,0,"m",863
17,18,1,"m",814
17,18,-1,"m",1362
17,18,3,"m",907
17,18,0,"m",1308
17,18,0,"m",2411
17,18,0,"z",1065
17,18,4,"z",671
17,18,2,"z",2240
17,19,-1,"m",4196
17,19,0,"m",902
17,19,2,"z",613
17,19,-1,"m",716
17,19,3,"z",1312
17,19,1,"z",737
17,19,0,"m",1340
17,19,0,"m",567
17,19,-1,"z",785
17,19,4,"m",1832
17,19,0,"m",678
17,19,0,"m",933
17,19,0,"m",498
17,19,0,"m",994
17,19,-1,"m",599
17,19,0,"m",511
17,20,2,"m",3956
17,20,0,"z",1476
17,20,-1,"z",433
17,20,0,"z",1181
17,20,0,"m",609
17,20,-1,"m",909
17,20,-1,"m",2075
17,20,1,"z",818
17,20,0,"m",661
17,20,0,"m",798
17,20,0,"m",836
17,20,4,"m",524
17,20,0,"m",689
17,20,3,"m",625
17,20,-1,"z",2424
17,20,0,"z",3332
18,0,0,"m",4451
18,0,-1,"z",2712
18,0,-1,"m",2038
18,0,0,"m",8243
18,0,0,"m",9178
18,0,0,"m",10038
18,0,1,"z",4832
18,0,2,"z",8364
18,0,0,"m",6643
18,0,4,"z",1745
18,0,0,"m",7625
18,0,0,"m",2273
18,0,-1,"z",3290
18,0,3,"m",7912
18,0,0,"m",11517
18,0,-1,"z",5939
18,1,0,"m",1519
18,1,-1,"z",720
18,1,0,"m",2325
18,1,-1,"m",9324
18,1,-1,"m",2312
18,1,0,"m",2319
18,1,2,"z",1058
18,1,-1,"m",950
18,1,0,"m",2591
18,1,0,"m",897
18,1,0,"m",1192
18,1,1,"m",5496
18,1,0,"m",1738
18,1,4,"z",1749
18,1,0,"m",1376
18,1,3,"z",5082
18,2,4,"z",769
18,2,3,"z",1400
18,2,0,"m",7024
18,2,0,"m",1668
18,2,-1,"m",4236
18,2,-1,"m",4244
18,2,0,"m",2144
18,2,0,"m",2884
18,2,-1,"m",4644
18,2,0,"m",4475
18,2,0,"m",5280
18,2,2,"z",17630
18,2,-1,"m",7396
18,2,1,"m",9176
18,2,0,"m",5325
18,2,0,"m",6783
18,3,0,"z",4366
18,3,-1,"z",2641
18,3,-1,"z",1261
18,3,0,"m",3770
18,3,-1,"m",6337
18,3,1,"z",2734
18,3,2,"z",3554
18,3,0,"m",4402
18,3,-1,"z",2578
18,3,4,"m",14104
18,3,0,"m",9879
18,3,0,"m",2430
18,3,0,"m",4418
18,3,0,"m",1867
18,3,0,"m",8445
18,3,3,"z",2087
18,4,2,"z",856
18,4,0,"m",1277
18,4,0,"m",1151
18,4,0,"m",1574
18,4,1,"z",4313
18,4,0,"m",1349
18,4,0,"m",3836
18,4,0,"m",1173
18,4,-1,"m",2438
18,4,-1,"z",2849
18,4,0,"m",4212
18,4,0,"m",1173
18,4,-1,"m",3538
18,4,4,"z",872
18,4,-1,"m",3717
18,4,3,"z",1490
18,5,3,"z",1559
18,5,0,"m",2112
18,5,0,"m",1248
18,5,-1,"m",2262
18,5,0,"m",3011
18,5,1,"z",1918
18,5,-1,"z",730
18,5,0,"m",2925
18,5,4,"z",933
18,5,-1,"z",6094
18,5,0,"m",3620
18,5,0,"m",3028
18,5,0,"m",4897
18,5,-1,"m",1616
18,5,0,"m",2388
18,5,2,"z",2796
18,6,0,"m",885
18,6,2,"m",2991
18,6,-1,"m",2740
18,6,0,"m",5004
18,6,1,"z",2803
18,6,0,"m",3405
18,6,-1,"m",2403
18,6,-1,"z",3458
18,6,0,"m",1459
18,6,0,"m",1491
18,6,0,"m",2123
18,6,4,"z",5541
18,6,-1,"z",1637
18,6,0,"m",3034
18,6,0,"m",1745
18,6,3,"z",3804
18,7,0,"z",1667
18,7,-1,"z",4121
18,7,-1,"m",2364
18,7,1,"z",689
18,7,0,"z",2197
18,7,0,"m",3385
18,7,0,"m",1860
18,7,3,"z",673
18,7,-1,"z",1125
18,7,0,"m",4431
18,7,0,"z",2863
18,7,0,"m",2319
18,7,0,"m",3838
18,7,2,"m",2996
18,7,4,"z",850
18,7,-1,"z",3816
18,8,3,"z",2749
18,8,-1,"z",970
18,8,0,"m",2235
18,8,0,"m",923
18,8,1,"z",1543
18,8,4,"m",1923
18,8,0,"m",3381
18,8,0,"m",4404
18,8,0,"m",826
18,8,-1,"m",2638
18,8,0,"z",2579
18,8,-1,"m",3494
18,8,-1,"m",3334
18,8,2,"m",7130
18,8,0,"m",2363
18,8,0,"z",3117
18,9,-1,"z",2125
18,9,-1,"z",878
18,9,0,"m",1303
18,9,0,"z",1540
18,9,2,"m",1414
18,9,-1,"z",2080
18,9,4,"z",5070
18,9,0,"m",3265
18,9,0,"m",2385
18,9,0,"z",1770
18,9,0,"m",5677
18,9,1,"m",1280
18,9,3,"z",2061
18,9,-1,"z",4703
18,9,0,"m",1498
18,9,0,"m",1522
18,10,4,"z",780
18,10,0,"m",802
18,10,0,"m",2111
18,10,0,"m",1211
18,10,1,"m",2888
18,10,0,"m",3499
18,10,-1,"z",466
18,10,0,"z",4715
18,10,0,"z",4472
18,10,-1,"m",2735
18,10,-1,"z",3501
18,10,3,"z",1009
18,10,2,"m",2694
18,10,0,"m",1089
18,10,-1,"m",2073
18,10,0,"m",4478
18,11,2,"z",845
18,11,4,"z",1604
18,11,0,"m",1838
18,11,0,"m",1027
18,11,0,"m",2105
18,11,-1,"z",1115
18,11,0,"z",5979
18,11,1,"z",1420
18,11,-1,"z",7181
18,11,0,"m",1566
18,11,0,"m",3884
18,11,-1,"z",2946
18,11,0,"m",711
18,11,-1,"z",2667
18,11,3,"z",1938
18,11,0,"m",2397
18,12,0,"z",2079
18,12,1,"z",1161
18,12,-1,"m",2558
18,12,-1,"z",656
18,12,4,"m",7269
18,12,0,"m",6564
18,12,0,"m",2390
18,12,0,"m",3295
18,12,3,"z",2696
18,12,2,"m",2305
18,12,0,"m",8104
18,12,-1,"m",2312
18,12,0,"m",1589
18,12,0,"z",1588
18,12,0,"m",2224
18,12,-1,"m",2466
18,13,0,"m",2702
18,13,0,"m",957
18,13,0,"m",2686
18,13,2,"m",5793
18,13,-1,"m",1678
18,13,3,"z",3028
18,13,0,"m",3522
18,13,1,"m",1970
18,13,-1,"m",8200
18,13,-1,"m",1411
18,13,0,"m",1653
18,13,4,"m",16808
18,13,0,"m",4870
18,13,-1,"z",5386
18,13,0,"m",752
18,13,0,"m",11044
18,14,-1,"m",1078
18,14,-1,"z",644
18,14,0,"m",1602
18,14,0,"m",1099
18,14,0,"m",1083
18,14,0,"m",2359
18,14,2,"z",1110
18,14,-1,"z",3239
18,14,0,"m",1858
18,14,0,"m",1790
18,14,0,"m",2200
18,14,4,"z",645
18,14,1,"m",1289
18,14,3,"z",574
18,14,0,"m",2728
18,14,-1,"m",2735
18,15,3,"z",829
18,15,4,"z",488
18,15,-1,"z",1723
18,15,0,"m",600
18,15,0,"m",2139
18,15,0,"m",2200
18,15,0,"m",2206
18,15,0,"z",755
18,15,2,"z",803
18,15,-1,"m",587
18,15,-1,"z",3330
18,15,0,"m",4414
18,15,1,"z",4022
18,15,0,"m",867
18,15,-1,"z",644
18,15,0,"m",1366
18,16,0,"z",1293
18,16,2,"z",1592
18,16,0,"m",1482
18,16,4,"z",799
18,16,-1,"z",1746
18,16,0,"m",1129
18,16,0,"m",1214
18,16,3,"z",776
18,16,-1,"z",5121
18,16,0,"m",1987
18,16,1,"z",474
18,16,0,"m",2388
18,16,0,"m",2590
18,16,0,"m",5073
18,16,-1,"z",1187
18,16,-1,"z",9268
18,17,0,"m",997
18,17,-1,"z",698
18,17,-1,"z",971
18,17,0,"m",4416
18,17,3,"z",1039
18,17,-1,"m",1084
18,17,-1,"z",3448
18,17,0,"m",3014
18,17,4,"z",849
18,17,2,"m",3825
18,17,1,"z",4543
18,17,0,"m",1416
18,17,0,"m",2139
18,17,0,"z",2120
18,17,0,"m",7359
18,17,0,"m",3894
18,18,0,"m",1903
18,18,-1,"m",2102
18,18,0,"m",1671
18,18,-1,"m",4075
18,18,0,"m",3060
18,18,-1,"z",1843
18,18,0,"m",2463
18,18,0,"m",1722
18,18,1,"z",938
18,18,-1,"z",3698
18,18,3,"z",2273
18,18,0,"m",1658
18,18,0,"z",5484
18,18,0,"m",3043
18,18,4,"z",1185
18,18,2,"z",747
18,19,-1,"z",1253
18,19,0,"m",2602
18,19,2,"z",1178
18,19,-1,"m",4308
18,19,3,"z",1294
18,19,1,"m",4579
18,19,0,"m",3410
18,19,0,"m",1934
18,19,-1,"m",11233
18,19,4,"z",3863
18,19,0,"m",3539
18,19,0,"m",3802
18,19,0,"m",2266
18,19,0,"z",11176
18,19,-1,"m",2111
18,19,0,"m",1428
18,20,2,"m",3972
18,20,0,"m",2516
18,20,-1,"z",656
18,20,0,"m",2706
18,20,0,"z",2582
18,20,-1,"m",4503
18,20,-1,"m",2041
18,20,1,"m",2856
18,20,0,"m",4478
18,20,0,"m",5433
18,20,0,"m",6582
18,20,4,"z",1125
18,20,0,"m",2349
18,20,3,"m",766
18,20,-1,"m",1355
18,20,0,"z",4768
19,0,0,"z",1254
19,0,-1,"m",1047
19,0,-1,"m",1037
19,0,0,"m",1052
19,0,0,"z",593
19,0,0,"m",2025
19,0,1,"z",711
19,0,2,"z",862
19,0,0,"m",812
19,0,4,"z",1296
19,0,0,"m",1602
19,0,0,"m",1564
19,0,-1,"m",986
19,0,3,"z",601
19,0,0,"m",2564
19,0,-1,"z",1230
19,1,0,"z",1946
19,1,-1,"z",1066
19,1,0,"m",709
19,1,-1,"m",981
19,1,-1,"m",1175
19,1,0,"m",955
19,1,2,"m",901
19,1,-1,"m",1321
19,1,0,"z",818
19,1,0,"m",675
19,1,0,"m",659
19,1,1,"z",869
19,1,0,"m",888
19,1,4,"z",1747
19,1,0,"m",860
19,1,3,"z",1455
19,2,4,"z",1159
19,2,3,"m",1710
19,2,0,"z",798
19,2,0,"z",805
19,2,-1,"m",657
19,2,-1,"m",2255
19,2,0,"m",864
19,2,0,"m",757
19,2,-1,"m",496
19,2,0,"m",519
19,2,0,"m",653
19,2,2,"m",517
19,2,-1,"m",486
19,2,1,"z",2045
19,2,0,"m",2557
19,2,0,"z",2504
19,3,0,"z",584
19,3,-1,"z",1069
19,3,-1,"m",959
19,3,0,"m",2008
19,3,-1,"m",856
19,3,1,"z",761
19,3,2,"z",892
19,3,0,"m",669
19,3,-1,"z",899
19,3,4,"m",1087
19,3,0,"z",972
19,3,0,"m",788
19,3,0,"m",644
19,3,0,"m",760
19,3,0,"z",417
19,3,3,"m",1198
19,4,2,"m",1724
19,4,0,"z",780
19,4,0,"m",689
19,4,0,"z",1417
19,4,1,"m",2984
19,4,0,"z",1626
19,4,0,"m",1403
19,4,0,"m",632
19,4,-1,"m",707
19,4,-1,"m",1090
19,4,0,"z",215
19,4,0,"z",820
19,4,-1,"m",1116
19,4,4,"m",2177
19,4,-1,"m",2625
19,4,3,"z",922
19,5,3,"z",1351
19,5,0,"z",1094
19,5,0,"m",556
19,5,-1,"z",2564
19,5,0,"z",1318
19,5,1,"m",257
19,5,-1,"m",502
19,5,0,"m",1061
19,5,4,"z",2272
19,5,-1,"m",1723
19,5,0,"m",2456
19,5,0,"z",772
19,5,0,"z",1264
19,5,-1,"m",581
19,5,0,"m",705
19,5,2,"m",1276
19,6,0,"m",1248
19,6,2,"z",330
19,6,-1,"m",2143
19,6,0,"z",732
19,6,1,"z",1605
19,6,0,"z",464
19,6,-1,"m",387
19,6,-1,"z",1325
19,6,0,"m",2115
19,6,0,"z",3305
19,6,0,"m",2182
19,6,4,"z",1399
19,6,-1,"m",1579
19,6,0,"z",931
19,6,0,"z",2466
19,6,3,"m",540
19,7,0,"m",1244
19,7,-1,"m",784
19,7,-1,"z",1150
19,7,1,"m",803
19,7,0,"z",791
19,7,0,"m",356
19,7,0,"m",511
19,7,3,"z",354
19,7,-1,"m",2101
19,7,0,"z",1275
19,7,0,"m",1580
19,7,0,"m",1140
19,7,0,"m",451
19,7,2,"z",3261
19,7,4,"z",1160
19,7,-1,"m",488
19,8,3,"z",737
19,8,-1,"z",673
19,8,0,"z",502
19,8,0,"m",283
19,8,1,"z",1236
19,8,4,"z",2053
19,8,0,"m",942
19,8,0,"m",625
19,8,0,"z",806
19,8,-1,"z",520
19,8,0,"m",287
19,8,-1,"m",619
19,8,-1,"z",1652
19,8,2,"z",2112
19,8,0,"m",574
19,8,0,"m",481
19,9,-1,"m",1074
19,9,-1,"z",600
19,9,0,"m",2790
19,9,0,"z",819
19,9,2,"m",829
19,9,-1,"z",1102
19,9,4,"m",777
19,9,0,"z",522
19,9,0,"m",910
19,9,0,"m",850
19,9,0,"m",499
19,9,1,"z",751
19,9,3,"z",565
19,9,-1,"z",621
19,9,0,"m",167
19,9,0,"z",520
19,10,4,"m",721
19,10,0,"m",709
19,10,0,"z",219
19,10,0,"m",705
19,10,1,"m",1780
19,10,0,"m",428
19,10,-1,"z",219
19,10,0,"m",1263
19,10,0,"m",956
19,10,-1,"z",986
19,10,-1,"m",793
19,10,3,"m",744
19,10,2,"z",145
19,10,0,"z",1255
19,10,-1,"m",329
19,10,0,"m",164
19,11,2,"m",960
19,11,4,"z",415
19,11,0,"z",1212
19,11,0,"z",821
19,11,0,"z",1234
19,11,-1,"m",819
19,11,0,"z",673
19,11,1,"z",1480
19,11,-1,"m",719
19,11,0,"m",2539
19,11,0,"z",951
19,11,-1,"m",885
19,11,0,"m",988
19,11,-1,"z",553
19,11,3,"z",1451
19,11,0,"m",578
19,12,0,"m",853
19,12,1,"z",513
19,12,-1,"m",247
19,12,-1,"m",654
19,12,4,"z",292
19,12,0,"m",699
19,12,0,"z",962
19,12,0,"m",42
19,12,3,"m",433
19,12,2,"z",7
19,12,0,"m",303
19,12,-1,"z",85
19,12,0,"m",24
19,12,0,"m",339
19,12,0,"z",288
19,12,-1,"z",1990
19,13,0,"z",986
19,13,0,"z",915
19,13,0,"z",785
19,13,2,"z",819
19,13,-1,"m",298
19,13,3,"z",903
19,13,0,"z",592
19,13,1,"z",596
19,13,-1,"m",337
19,13,-1,"z",347
19,13,0,"m",749
19,13,4,"z",214
19,13,0,"m",1086
19,13,-1,"m",453
19,13,0,"m",331
19,13,0,"m",528
19,14,-1,"z",232
19,14,-1,"z",333
19,14,0,"z",592
19,14,0,"m",245
19,14,0,"z",605
19,14,0,"z",164
19,14,2,"m",1076
19,14,-1,"m",1876
19,14,0,"m",597
19,14,0,"z",1593
19,14,0,"m",1243
19,14,4,"m",1098
19,14,1,"z",368
19,14,3,"m",844
19,14,0,"z",1265
19,14,-1,"z",712
19,15,3,"z",3214
19,15,4,"m",3872
19,15,-1,"m",1167
19,15,0,"m",779
19,15,0,"z",545
19,15,0,"z",1729
19,15,0,"m",3435
19,15,0,"z",997
19,15,2,"m",203
19,15,-1,"m",970
19,15,-1,"z",135
19,15,0,"m",412
19,15,1,"z",270
19,15,0,"z",125
19,15,-1,"m",99
19,15,0,"z",267
19,16,0,"m",50413
19,16,2,"m",2772
19,16,0,"z",1703
19,16,4,"m",941
19,16,-1,"z",1414
19,16,0,"m",1765
19,16,0,"z",674
19,16,3,"z",589
19,16,-1,"m",26
19,16,0,"m",2598
19,16,1,"m",2732
19,16,0,"z",878
19,16,0,"z",456
19,16,0,"m",374
19,16,-1,"z",297
19,16,-1,"m",625
19,17,0,"m",899
19,17,-1,"z",1404
19,17,-1,"z",1527
19,17,0,"m",2372
19,17,3,"m",1232
